news_outlet,provenance,query_keywords,creation_date,last_modified,crawl_date,author_person,author_organization,news_keywords,content_title,content_description,content_body,Fake News,Extreme bias,clickbait,credible,body_len,has_label
kurier,https://kurier.at/chronik/niederoesterreich/krems/sichtbare-symbole-gegen-gewalt-an-frauen/401110596,"ns, rna, ss, us",2020-11-26 00:00:00,,2024-10-24,"26.11.20, 19:43",,,Sichtbare Symbole gegen Gewalt an Frauen,In Krems machen eine Fahne und orange bestrahlte Gebaeude 16 Tage lang auf das Thema Gewalt gegen Frauen aufmerksam,"In der Stadt Krems wird 16 Tage lang auf das Thema Gewalt gegen Frauen aufmerksam gemacht. Vom 25. November, dem Internationalen Tag der Gewalt gegen Frauen, bis zum 10. Dezember, dem Internationalen Tag der Menschenrechte, setzt die Stadt gemeinsam mit der Frauenberatung Lilith und den Kremser Soroptimisten sichtbare Signale. Die Dreifaltigkeitssaeule erstrahlt in Krems in der Farbe Orange.",,,,,394.0,False
kurier,https://kurier.at/chronik/niederoesterreich/krems/gastro-start-in-der-wachau-ein-beginn-aber-noch-nicht-mehr/400844675,"ns, christ, lockdown, us, ss, schi, familie, corona, sp",2020-05-17 00:00:00,,2024-10-24,"17.05.20, 18:30",,,"Gastro-Start in der Wachau: Ein Beginn, aber noch nicht mehr",Vor den Toren Wiens herrscht nach dem ersten Wochenende mit Gastgaerten verhaltener Optimismus vor.,"Wie laeuft das Geschaeft? Von Krems bis Spitz/Donau war die Anspannung vor dem ersten Wochenende nach dem Ende des Gastro-Lockdowns gross. Kommen Wirte, Heurige und die Hotellerie jetzt rasch aus der Krise? Wird es der erhoffte Gaesteansturm oder nur ein laues Mai-Luefterl im Gastgarten? Beim KURIER-Lokalaugenschein in der Wachau praesentierte sich am Wochenende zumindest die Top-Gastronomie in Bestform. Doch die Touristen (vorwiegend) aus Deutschland fehlen noch an allen Ecken und Enden. Picknick to go bei Hirtzberger und Rameder ""Es schaut super aus. Schon Samstagvormittag hat Loibnerhof-Chef Josef Knoll seine 30-koepfige Truppe gut gelaunt begruesst. Kein Wunder, die Reservierungslage im Wachauer Traditionsbetrieb mit buergerlich, bodenstaendiger Kueche und dem grossen Gastgarten unter Obstbaeumen war vielversprechend. ""Am Sonntag herrscht bei uns das Baumarkt-Syndrom. Wir sind voll. Bis 15.30 Uhr haben wir die Gaeste in zwei Gruppen geteilt. Wie der Arbeitstag zu verlaufen hat? Der Chef laesst sich mit Maske fotografieren. Abstand halten ist unter den Obstbaeumen ja kein Problem. Vergeben werden maximal Vierertische. Die Speisekarte ist voll mit allem rund um den Spargel. Ein Muss zu dieser Jahreszeit. Wie wird die Saison verlaufen? ""Ehrlich, wir wissen es noch nicht, sagt Knoll. Auf sein Stammpublikum aus dem Grossraum Wien bis Krems ist Verlass. Aber der Mai in der Wachau ist normalerweise deutlich vielfaeltiger. Fuer Hochzeitspaare waere Hochsaison, die Radtouristen wuerden die Lokale stuermen. Der Weinfruehling haette bereits Scharen aus dem In- und Ausland ins Donautal gelockt. Doch das war und ist jetzt nicht. Und ""Wir merken natuerlich schon, wenn die Garanca in Goettweig auftritt, weiss Knoll. Aber das kann ja noch werden. Die angekuendigte Grenzoeffnung zu Deutschland laesst sowieso fast alle Betriebe hoffen.",,,,,1853.0,False
kurier,https://kurier.at/chronik/oesterreich/nach-unfallserie-lokfuehrer-muessen-selbstgespraeche-fuehren/311.765.493,"ns, us, usa, ss, sp",2018-02-23 00:00:00,,2024-10-24,"23.02.18, 06:00",,,Nach Unfallserie: Lokfuehrer muessen Selbstgespraeche fuehren,Nach Crash in Niklasdorf greift die Bahn zu unkonventionellen Methoden um die Sicherheit zu erhoehen.,Offiziell sind die Ursachen fuer die letzten schweren Bahnunfaelle wie etwa in Kritzendorf (NOe) oder ,,,,,102.0,False
kurier,https://kurier.at/chronik/oesterreich/warum-oebb-lokfuehrer-jetzt-mit-wuerfeln-spielen-sollen/400429627,"ns, us, usa, ss, schi, sp, leiche",2019-03-11 00:00:00,,2024-10-24,"11.03.19, 05:00",,,Warum OeBB-Lokfuehrer jetzt mit Wuerfeln spielen sollen,Nach einer signifikanten Unfallserie greifen die OeBB zu ungewoehnlichen Massnahmen,"In den vergangenen Wochen gab es eine grosse Verteilaktion bei den OeBB. Alle heimischen Lokfuehrer wurden mit einem zweifaerbigen Plaettchen und roten Schaumstoff-Wuerfeln beliefert. Mit diesen sollen sie kuenftig waehrend der Fahrt spielen. Auf Wunsch der Bahn. Diese auf den ersten Blick kurios wirkende Massnahme hat allerdings einen ernsten Hintergrund  denn die Zahl der Unfaelle, mutmasslich durch unaufmerksame Lokfuehrer mitausgeloest, hat zuletzt erschreckende Ausmasse angenommen. Der Schaden innerhalb rund eines Jahres geht in den zweistelligen Millionenbereich, es gab auch Todesopfer und Dutzende Verletzte.",,,,,622.0,False
kurier,https://kurier.at/politik/ausland/taliban-setzen-jetzt-voll-auf-china-und-die-seidenstrasse/401722395,"ns, islamisch, us, rna, usa, ss, regierung, sp",2021-09-02 00:00:00,,2024-10-24,"02.09.21, 10:56",,,Taliban setzen jetzt voll auf China und die Seidenstrasse,Seit Wochen laufen Verhandlungen zwischen Afghanistans neuen Herren und China. Jetzt sprechen die Taliban von umfassender Kooperation,"Nach dem Abzug der westlichen Staaten aus Afghanistan setzen die Taliban kuenftig vor allem auf Gelder aus China. Das unterstrich Sabiullah Mudschahid, der Sprecher der Islamisten, in einem Interview der italienischen Tageszeitung La Repubblica: China ist unser wichtigster Partner und bedeutet fuer uns eine grundlegende und aussergewoehnliche Chance, denn es ist bereit zu investieren und unser Land neu aufzubauen.",,,,,417.0,False
kurier,https://kurier.at/chronik/wien/anschlag-in-wien-moeglicher-beteiligter-in-kinderzimmer-festgenommen/401346893,"terror, ns, us, usa, ss, sp",2021-04-10 00:00:00,,2024-10-24,"10.04.21, 11:01",,,Anschlag in Wien: Moeglicher Beteiligter in Kinderzimmer festgenommen,Fuer 21-jaehrigen Oesterreicher mit aegyptischen Wurzeln klickten in der Bundeshauptstadt die Handschellen.,"Im Zusammenhang mit dem Terror-Anschlag in Wien, bei dem vier Passanten am 2. November 2020 vom Attentaeter getoetet worden sind, ehe dieser von der Polizei erschossen wurde, hat es eine weitere Festnahme gegeben. Nina Bussek, die Sprecherin der Staatsanwaltschaft Wien, bestaetigte der APA eine entsprechende Meldung der Kronen Zeitung (Samstag-Ausgabe).",,,,,355.0,False
kurier,https://kurier.at/chronik/niederoesterreich/sankt-poelten/mit-windraedern-musik-machen-80-kuenstler-reichten-bei-wettbewerb-songs-ein/401221296,"windenergie, terror, spo, windkraft, ns, us, ss, schi, corona, sp",2021-03-17 00:00:00,,2024-10-24,"17.03.21, 15:48",,,Mit Windraedern Musik machen: 80 Kuenstler reichten bei Wettbewerb Songs ein,Knapp 90 Songs wurden beim Windrad-Remix-Contest eingereicht. In Wien und Niederoesterreich wird demnaechst das erste Windrad-Festival veranstaltet.,"Der KURIER berichtet verstaerkt aus der Landeshauptstadt St. Poelten. Wenn Sie ueber alle wichtigen Themen in der Stadt informiert bleiben wollen, dann koennen Sie sich hier oder am Ende des Artikels fuer den woechentlichen Newsletter ""Ganz St. Poelten"" anmelden. Wie hoeren sich eigentlich Windraeder an? Kann man daraus Musik machen? Der St. Poeltner Verein IG Windkraft hat sich eine Moeglichkeit einfallen lassen, DJs und Producer waehrend der Corona-Krise vor den Vorhang zu holen. Seit einem Jahr koennen nun keine Live-Auftritte mehr stattfinden, alles hat sich ins Internet verlegt. Kuenstler aus ganz Oesterreich konnten bei einem Contest, Songs ueber Windraeder und Windkraft, welche mit Windrad-Geraeuschen hinterlegt waren, einsenden. Knapp 90 Songs von rund 80 verschiedenen Kuenstlern wurden beim Windrad-Remix-Contest eingereicht. Am Mittwoch wurden die zehn Gewinner praesentiert.",,,,,896.0,False
kurier,https://kurier.at/chronik/niederoesterreich/sankt-poelten/st-poeltner-schuster-revolutioniert-mit-3d-druck-den-schuhfachhandel/401221509,"ns, us, ss, schi, sp",2021-03-17 00:00:00,,2024-10-24,"17.03.21, 17:10",,,St. Poeltner Schuster revolutioniert mit 3D-Druck den Schuhfachhandel,Der St. Poeltner Stefan Sodek stellt massgefertigte Schuhe aus einem 3D-Drucker her.,"Der KURIER berichtet verstaerkt aus der Landeshauptstadt St. Poelten. Wenn Sie ueber alle wichtigen Themen in der Stadt informiert bleiben wollen, dann koennen Sie sich hier oder am Ende des Artikels fuer den woechentlichen Newsletter ""Ganz St. Poelten"" anmelden. Stefan Sodek fuehrt das orthopaedische Schuhgeschaeft in der St. Poeltner Innenstadt in dritter Generation. Das handwerkliche Koennen und medizinische Wissen hat er von seinem Grossvater und Vater gelernt. Doch auch den technischen Fortschritt weiss Sodek fuer sich zu nutzen: Im Rahmen der Foerderaktion digi4Wirtschaft des Landes und der Wirtschaftskammer Niederoesterreich stellte er die Leistenproduktion von Gipsabdruecken auf 3-D-Druck um und produziert heute auch individuell angefertigte Spezialeinlagen aus dem 3-D-Drucker. Mittels elektronischer Druckmessplatte, Videoanalyse und modernster Vollfuss-Scantechnik erstellt er ein digitales 3-D-Modell des Fusses, passt die Schuheinlagen an und kann sogar einen Probeschuh mittels 3-D-Druck produzieren.",,,,,1024.0,False
kurier,https://kurier.at/chronik/niederoesterreich/sankt-poelten/crash-auf-der-westautobahn-bei-st-poelten-forderte-einsatzkraefte/401777550,"ns, ss, sp, us",2021-10-21 00:00:00,,2024-10-24,"21.10.21, 08:42",,,Crash auf der Westautobahn bei St. Poelten forderte Einsatzkraefte,Kurz vor dem Knoten St. Poelten musste die Fahrbahn zur Unfallbergung gesperrt werden. Die Insassen wurden verletzt.,"Der KURIER berichtet verstaerkt aus der Landeshauptstadt St. Poelten. Wenn Sie ueber alle wichtigen Themen in der Stadt informiert bleiben wollen, dann koennen Sie sich hier oder am Ende des Artikels fuer den woechentlichen Newsletter ""Ganz St. Poelten"" anmelden. In den fruehen Morgenstunden des Donnerstags wurden die Mitglieder der Feuerwehr St. Poelten-Stadt durch eine Alarmierung zur Menschenrettung geweckt. Gegen 4 Uhr Frueh ereignete sich auf der A1 Westautobahn kurz vor dem Knoten St. Poelten ein Unfall, wodurch laut Notruf-Informationen eine Person eingeklemmt worden sei. Beim Eintreffen der Einsatzkraefte konnte aber festgestellt werden, dass niemand eingeklemmt war. Die Insassen des Unfallfahrzeugs waren aber laut Feuerwehr St. Poelten-Stadt augenscheinlich verletzt und wurde vom Rettungsdienst versorgt.",,,,,824.0,False
kurier,https://kurier.at/chronik/burgenland/pionierarbeit-pfandflaschen-aus-plastik/400961354,"ns, kreislaufwirtschaft, us, ss, plastikmuell, sp",2020-07-05 00:00:00,,2024-10-24,"05.07.20, 12:00",,,Pionierarbeit: Pfandflaschen aus Plastik,Sieben Schulen testen jetzt  Einweg-Pfandflasche fuer Mineralwasser im Burgenland,"Aktuell dominieren Themen rund um Pfandsysteme und Mehrwegquoten die heimische Umwelt- und Plastikdiskussion. Einen weiteren Schritt in Richtung Kreislaufwirtschaft geht nun Waldquelle Mineralwasser gemeinsam mit dem burgenlaendischen Getraenkehaendler Dobrovits. Das bereits etablierte Pfandsystem wird ab September mit einer speziellen 0,5-Liter-Einweg-Pfandflasche an insgesamt sieben burgenlaendischen Schulen umgesetzt. Es ist an der Zeit, dass Oesterreich ein intelligentes Pfandsystem mit verpflichtenden Mehrwegquoten bekommt, sagte Landeshauptmann-Stellvertreterin Astrid Eisenkopf (SPOe) bei der gemeinsamen Praesentation mit Waldquelle-Geschaeftsfuehrerin Monika Fiala und Peter Dobrovits. Hier wird Pionierarbeit geleistet. Nur ein Bruchteil des Plastikmuells wird wieder genutzt oder recycelt",,,,,805.0,False
kurier,https://kurier.at/wirtschaft/muellentsorger-fordern-einfuehrung-von-pfand-fuer-batterien/400972493,"ns, linke, us, ss, sp",2020-07-16 00:00:00,,2024-10-24,"16.07.20, 05:00",,,Muellentsorger fordern Einfuehrung von Pfand fuer Batterien,"Jede Woche kommt es wegen Batterien im Restmuell zu Braenden in Entsorgungsbetrieben, sagt Branchensprecherin Gabriele Juely","Smartphone, Tablet, Stabmixer, singende Grusskarte oder blinkender Kinderschuh: Ãœberall stecken Lithium-Ionen-Batterien bzw. Akkus drin  und diese werden zunehmend zur Gefahr. Viele davon verschwinden anonym im Restmuell, aergert sich Gabriele Juely, die neue Praesidentin des Verbands Oesterreichischer Entsorgungsbetriebe (VOEB). Und wir koennen die falsche Entsorgung dann ausbaden. Es vergeht keine Woche, in der die Lithiumbatterien nicht in einem Entsorgungsbetrieb in Oesterreich einen Brand verursachen. Die Lage sei bereits so dramatisch, dass Abfallbetriebe immer schwieriger versicherbar werden. Den Konsumenten sei oft nicht bewusst, wie brandgefaehrlich beschaedigte Batterien sind. Laut einer Studie des VOEB entsorgen nur 55 Prozent der Oesterreicher alte Batterien und Akkus in dafuer vorgesehenen Sammelbehaeltern. Die Loesung aus Juelys Sicht waere ein Pfandsystem. Wuerde es 25 Euro Pfand geben, wuerden die Leute nicht mehr ihre alten Akkus Zuhause horten, sondern fachgerecht entsorgen. Das wuerde auch die Zahl der Braende in privaten Haushalten reduzieren, betont sie. In den Muellcontainern landen oft ausrangierte Akkus und Batterien Auf EU-Ebene wird so ein Pfand gerade im Rahmen der EU-Batterie-Richtlinie diskutiert, auch in Oesterreich ist sie im Gespraech. Wichtig ist dabei, dass die vielen Herausforderungen, wie etwa die Situation der fix in Geraeten verbauten Batterien, beruecksichtigt werden, heisst es aus dem Umweltministerium.",,,,,1467.0,False
kurier,https://kurier.at/chronik/niederoesterreich/sankt-poelten/terror-prozess-haftstrafe-fuer-24-jaehrigen-is-sympathisanten/401778432,"terror, ns, islamisch, us, ss, sp",2021-10-21 00:00:00,,2024-10-24,"21.10.21, 16:30",,,Terror-Prozess: Haftstrafe fuer 24-jaehrigen IS-Sympathisanten,24-Jaehriger soll einen Tag vor dem Anschlag in Wien den spaeteren Attentaeter in St. Poelten getroffen haben.,"Der KURIER berichtet verstaerkt aus der Landeshauptstadt St. Poelten. Wenn Sie ueber alle wichtigen Themen in der Stadt informiert bleiben wollen, dann koennen Sie sich hier oder am Ende des Artikels fuer den woechentlichen Newsletter ""Ganz St. Poelten"" anmelden. Blauer Kapuzenpulli, kurze Haare, schmaechtig und schwer bewacht. Unter strengsten Sicherheitsvorkehrungen wurde einem 24-Jaehrigen am Landesgericht in St. Poelten der Prozess gemacht. Der Bosnier soll laut Anklage  wie der spaetere Attentaeter von Wien  Treffen von IS-Sympathisanten in einer Wohnung in St. Poelten besucht haben.",,,,,595.0,False
kurier,https://kurier.at/wirtschaft/benzin-und-diesel-warum-mol-und-rosneft-die-spritpreise-antreiben/401942680,"krieg, ns, us, rna, ss, regierung, sp, ukraine",2022-03-19 00:00:00,,2024-10-24,"19.03.22, 09:06",,,Benzin und Diesel: Warum MOL und Rosneft die Spritpreise antreiben,Neben dem Rohoelpreis sorgen reduzierte Liefermengen fuer Engpass und hohe Preise.,"Anfang dieser Woche ist der Preis fuer ein Fass Rohoel der Marke Brent unter die 100-Dollar-Marke gerutscht, in der vergangenen Woche lag der Preis noch bei fast 130 Dollar. Gestern, Freitag, ist der Preis wieder auf 109 Dollar gestiegen. Wo man das Absinken des Oelpreises nicht sieht, ist an den heimischen Zapfsaeulen. Ursache dafuer ist nicht nur der Rohoelpreis. Die Lage in Oesterreich ist viel komplexer. Es gibt international zwei boersennotierte Maerkte, einen fuer Rohoel und einen fuer Treibstoffsorten wie Diesel oder Super, sagt Bernd Zierhut, Vorstand der Doppler Mineraloele aus Wels, mit 260 Turmoel-Tankstellen groesster Diskonter in Oesterreich. Und als Drittes faellt die generelle Versorgungslage ins Gewicht, naemlich wie viel Sprit die Raffinerien dem Handel zur Verfuegung stellen. Wir sehen seit drei Wochen eine angespannte Versorgungslage in Oesterreich, die unter anderem durch den ungarischen Mineraloelkonzern MOL ausgeloest ist, sagt Zierhut zum KURIER. Die MOL versorgt den Osten von Oesterreich, hat 30 Prozent Marktanteil und hat Lieferkuerzungen von zehn Prozent fuer Maerz verhaengt.",,,,,1118.0,False
kurier,https://kurier.at/politik/ausland/kampf-gegen-corona-wo-deutschland-oesterreich-hinterherhinkt/401185699,"politik, europa, ns, christ, us, usa, ss, schi, corona, sp",2021-02-11 00:00:00,,2024-10-24,"11.02.21, 16:17",,,Kampf gegen Corona: Wo Deutschland Oesterreich hinterherhinkt,"Die Sieben-Tage-Inzidenz in Deutschland sinkt, wurde gar auf 35 herabgesetzt, bevor gelockert werden darf. Das koennte aber auch an der Testrate liegen.","Was haben Deutschland und Bulgarien gemeinsam? In beiden Laendern kann sich nur gratis auf Corona testen lassen, wer Symptome hat und einer bestimmten Gruppe, wie etwa medizinischem Personal oder Kontaktpersonen Infizierter angehoert. In keinem anderen Land Europas ist es demnach schwieriger, sich regelmaessig testen zu lassen. Pro 1.000 Einwohner testet Deutschland 485 Personen  das ist knapp besser als Weissrussland (473). Zum Vergleich: Oesterreich liegt hier mit 1.038 deutlich vorne. Diese Zahl kommt zustande, da sich offensichtlich einige Personen oefter als einmal testen liessen. Die Positivrate bei den Tests betraegt in Deutschland 8,5 Prozent (Stand 31.01), waehrend sie in Oesterreich derzeit bei 3,8 Prozent liegt. Wohl ist die Positivrate nur ein Baustein davon, die exakten Zahlen zu ermitteln. Dennoch ist der Unterschied zwischen Oesterreich und Deutschland ist in diesem Feld gross. Oesterreich gehoert zu den sieben Laendern, in denen sich alle jederzeit testen lassen koennen, was bei unseren Nachbarn Rufe nach aehnlichen Moeglichkeiten laut werden laesst. In Berlin etwa kosten selbst Antigentests mindestens 25 Euro, ein PCR-Test beginnt gar erst bei 69. Ein Vorbild an Oesterreich nimmt sich die Fraktionschefin der Berliner Gruenen, Silke Gebel: In den vergangenen Wochen hatte sie intensiv fuer die Verbreitung eines oesterreichischen Aufklaerungs-Videos in der deutschen Politik gesorgt. ""Ich habe das oesterreichische Video benutzt, um den Leuten den Schnelltest zum Selbertestennaeherzubringen. Sonst glaubt mir ja keiner"", sagte sie.",,,,,1568.0,False
kurier,https://kurier.at/chronik/oesterreich/176-bestaetigte-faelle-der-mutation-b1351-in-tirol/401189446,"ns, us, ss, afrika, corona",2021-02-15 00:00:00,,2024-10-24,"15.02.21, 18:00",,,176 bestaetigte Faelle der Mutation B.1.351 in Tirol,142 Verdachtsfaelle sind zum Teil noch aktiv. Hermagor in Kaernten hat dagegen die hoechste 7-Tages-Inzidenz aller Bezirke.,"Tirol steht besser da als andere Bundeslaender, wenn man nur die reinen Fallzahlen betrachtet: Kein anderes Bundesland hat eine 7-Tages-Inzidenz von 75,8 Faellen pro 100.000 Einwohnern. Mit diesem Wert liegt Tirol auch weiter unter dem oesterreichweiten Durchschnitt von 107,3. Es koennte also so schoen aussehen fuer das Bundesland waere da nicht Variante B.1.351. Die in Suedafrika erstmals entdeckte Mutation des Coronavirus macht sich bekanntlich in Tirol breit und verleidet dem Land die Rolle des oesterreichischen Musterschuelers: Mit Stand Montagmittag gab es 176 durch sogenannte Vollsequenzierung bestaetigte Mutationsfaelle in Tirol. Diese liegen allerdings schon etwas weiter zurueck",,,,,695.0,False
kurier,https://kurier.at/chronik/zugkollision-alles-hat-gewackelt-leute-haben-geschrien/310.691.389,"ns, us, usa, ss, schi, sp",2018-02-12 00:00:00,,2024-10-24,"12.02.18, 22:22",,,"Zugkollision: ""Alles hat gewackelt, Leute haben geschrien""",Der EC 216 stiess in Niklasdorf mit einem Regionalzug zusammen. Die Unfallursache ist noch unklar.,"""Alles hat gewackelt, Leute haben geschrien"", erinnert sich Sophia S. Die junge Frau sass in jenem Eurocity, der Montagmittag kurz vor dem Bahnhof ",,,,,147.0,False
kurier,https://kurier.at/chronik/niederoesterreich/noe-jetzt-werden-in-den-teststrassen-jobsuchende-eingesetzt/401188843,"ns, oevp, arbeitsmarkt, us, pandemie, corona, sp",2021-02-15 00:00:00,,2024-10-24,"15.02.21, 11:47",,,NOe: Jetzt werden in den Teststrassen Jobsuchende eingesetzt,"150 arbeitslose Menschen werden die Helfer bei administrativen Taetigkeiten unterstuetzen. Projektkosten: 1,62 Millionen Euro.","Die wirtschaftlichen Auswirkungen der Corona-Krise sind nach wie vor katastrophal: 70.000 Menschen sind in Niederoesterreich derzeit ohne Job, 100.000 befinden sich in Kurzarbeit. Aber auch die Gesundheitskrise ist noch lange nicht bewaeltigt. Das wirksamste Mittel gegen die Pandemie sei das Testen, betont Gemeindebund-Praesident Alfred Riedl. Tatsaechlich wurden in den vergangenen Wochen zusaetzliche Teststrassen hochgefahren, mehr als 20.000 Helfer - viele davon Freiwillige - sorgen fuer einen reibungslosen Ablauf.",,,,,522.0,False
kurier,https://kurier.at/chronik/wien/enorme-geldfluesse-an-spoe-nahen-donauinselfest-verein/400461454,"spo, ns, oevp, us, usa, ss, schi, neos, sp",2019-04-09 00:00:00,,2024-10-24,"09.04.19, 17:00",,,Enorme Geldfluesse an SPOe-nahen Donauinselfest-Verein,"1,8 Millionen Euro Foerdergelder fuer 2019. Nach massiver Kritik des Rechnungshofs will die SPOe die Organisation neu aufstellen.","Als Spielverderber bei der Praesentation des diesjaehrigen Donauinselfest-Programms tritt der Rechnungshof auf den Plan. In einem Rohbericht kritisiert er, wie berichtet, massiv den sorglosen Umgang mit oeffentlichen Foerdermitteln fuer das Freiluft-Spektakel: Die Foerderwuerdigkeit wurde im Vorhinein weder geprueft noch beurteilt, auch im Nachhinein wurde die ordnungsgemaesse Verwendung der Gelder nicht dokumentiert.",,,,,421.0,False
kurier,https://kurier.at/chronik/oesterreich/verkehrsministeriums-skandal-oebb-pruefen-sich-selbst/237.710.574,"europa, ns, us, ss, schi, sp",2016-12-27 00:00:00,,2024-10-24,"27.12.16, 06:00",,,Verkehrsministeriums-Skandal: OeBB pruefen sich selbst,Brisant: Der oberste Unfallermittler des Ministeriums erhaelt sein Gehalt direkt von den OeBB.,"Zuege, die reihenweise Metallteile auf der Hochgeschwindigkeitsstrecke bei Wien verlieren. Steigende Unfallzahlen auf der Schiene (zuletzt um stolze 27 Prozent). Die katastrophale Evakuierung eines deutschen ICE, der offenbar eineinhalb Stunden im Tunnel steht, bevor die Fahrgaeste fluechten konnten. Und dennoch: Die Pruefberichte des Verkehrsministeriums stellen den OeBB meist ein sehr gutes Zeugnis aus. Unangenehme Dinge werden teilweise gar nicht erst untersucht. Die Optik ist mehr als schief, denn was selbst Insider nicht wissen: Der Leiter der Untersuchungsstelle des Verkehrsministeriums ist ein Mitarbeiter der OeBB. Wie zwei weitere Ermittler erhaelt er von der Bundesbahn direkt sein Gehalt bezahlt  und hat sogar ein Rueckkehrrecht. Dabei gab es zuletzt spannende Faelle. 2014 etwa wird im Bahnhof Muelln (Salzburg) ein Rollstuhlfahrer mitgerissen. Laut Prozessakten haette nur ein Schaffner am Zug den Vorfall verhindern koennen. Doch dieser war zuvor von den OeBB eingespart worden, neue Schaffner wuerden aber Millionenkosten verursachen. Die Untersuchung durch das Ministerium wurde schnell eingestellt  ""mangels Erkenntnissen fuer die Verkehrssicherheit"".",,,,,1176.0,False
kurier,https://kurier.at/chronik/oesterreich/lokfuehrer-im-railjet-tempo-230-bei-jedem-wetter/400107011,"ns, us, ss, schi, sp",2018-09-03 00:00:00,,2024-10-24,"03.09.18, 06:00",,,Lokfuehrer im Railjet: Tempo 230 bei jedem Wetter,Aus dem Inneren des Hoechstgeschwindigkeitszuges: Warum Lokfuehrer lieber langsamer fahren,"Stoerung, Stoerung, kreischt es durch den Fuehrerstand des ",,,,,59.0,False
kurier,https://kurier.at/politik/ausland/gestranded-in-kabul-wie-eine-junge-frau-nach-fluchtwegen-sucht/401604855,"ns, islamisch, us, rna, usa, ss, schi, familie, sp",2021-09-01 00:00:00,,2024-10-24,"01.09.21, 11:36",,,Gestrandet in Kabul: Wie eine junge Frau nach Fluchtwegen sucht,"Wahida (34) steckt mit ihrer Familie in Kabul fest. Dabei will sie einfach nur hinaus. Ihr Bruder in Oesterreich versucht, ihr zu helfen. ","Wahidas Bruder ist 2015 aus Afghanistan geflohen. Lange plante die heute 34-Jaehrige ebenfalls ihre Flucht. Doch die Lehrerin hat sich mit ihrer Familie ein  den Umstaenden entsprechendes  gutes Leben aufgebaut. Mit ihrem Mann hat sie mittlerweile vier Kinder zwischen 1 und 15 Jahren. Sie haben etwa 40 Minuten ausserhalb der Stadt Masar-I-Sharif ein schoenes Haus gebaut und dort gut von ihrem Job als Lehrerin in der oertlichen Schule und den Gelegenheitsjobs ihres Mannes leben koennen. Doch in den vergangenen Monaten wurde es fuer Wahida immer schwieriger in ihrer Heimat. Sie schlief immer schlechter, verfolgte die Nachrichten immer gebannter. Sie und ihr Mann schliefen bereits in getrennten Teilen des Hauses fuer den Fall, dass eine Rakete das Haus erwischt - so sollte zumindest ein Teil der Familie ueberleben. Denn die radikalislamischen Taliban nahmen im Land Bezirk fuer Bezirk ein, Stadt fuer Stadt. Im Juli wurde auch Wahidas Bezirk zur Frontlinie des Kampfes zwischen Armee und Taliban. Sie musste in die Stadt fluechten. Doch auch dort kamen die Taliban immer naeher. Also ging die Familie nach Kabul. Dort, so hoffte man, wuerden die Islamisten nicht so schnell einmarschieren.",,,,,1198.0,False
kurier,https://kurier.at/chronik/wien/gedenkstein-fuer-opfer-von-terroranschlag-in-wien-enthuellt/401197775,"terror, politik, ns, us, rna, usa, ss, schi, corona, sp",2021-02-23 00:00:00,,2024-10-24,"23.02.21, 14:28",,,Gedenkstein fuer Opfer von Terroranschlag in Wien enthuellt,"Mahnmal befindet sich am Desider-Friedmann-Platz. Ludwig: Nacht des Anschlags ""zweifellos eine schwere Zaesur"".","In Wien ist am Dienstag der Gedenkstein fuer die Opfer des Anschlags vom 2. November feierlich enthuellt worden. Zu Mittag haben sich Buergermeister Michael Ludwig (SPOe) und die Spitzenvertreterinnen und -vertreter der Stadtpolitik getroffen, um das Mahnmal im Rahmen eines kurzen Festakts seiner Bestimmung zu uebergeben. ""Im Gedenken an die Opfer des Terroranschlags vom 2. November 2020"" ist auf dem schlichten, rund einen Meter hohen Stein aus Hartberger Granit zu lesen. Bei der Bluttat in der Wiener Innenstadt kamen vier Menschen ums Leben, mehr als 20 Personen wurden teils schwer verletzt. Der Attentaeter wurde nach wenigen Minuten von der Polizei gestellt und erschossen. Fuer den Ort des Erinnerns wurde der Desider-Friedmann-Platz gewaehlt, es ist einer der Tatorte im Bermudadreieck, dessen Lokale an jenem noch lauen Herbsttag auch am Abend voll waren Buergermeister Michael Ludwig spricht von ""schwerer Zaesur"". ""Diese Nacht war ganz zweifellos eine schwere Zaesur und schwere Stunden fuer unsere Stadt"", sagte Buergermeister Ludwig heute. Das Mahnmal solle eine ""staendige Erinnerung"" sein und sei im Gedenken daran errichtet worden, dass man gemeinsam gegen jede Form von Terror und Extremismus auftreten muesse.",,,,,1231.0,False
kurier,https://kurier.at/chronik/oesterreich/flugzeugabstuerze-verschwundene-berichte-teure-untersuchungen-sub-verkehrsministerium-rechnungshof/402790681,"ns, us, rna, ss, klima, klimaschutz, sp",2024-02-25 00:00:00,,2024-10-24,"25.02.24, 16:31",,,Flugzeugabstuerze: Verschwundene Berichte und teure Untersuchungen,Der Rechnungshof pruefte die Untersuchung von Flug- und Bahnunfaellen. Dabei wurden Ursachen fuer die teils um bis zu 15 Jahre verspaeteten Berichte gefunden. ,"Eine mysterioes verschwundene Festplatte mit Beweisen. Mitarbeiter, die nebenbei private Firmen fuehren oder Taxifahren, statt rasch zu untersuchen. Dazu hohe Kosten fuer geheime Gutachten und eine Internetseite, wo aus Platzgruenden nicht einmal die Endberichte zeitgerecht veroeffentlicht werden koennen.",,,,,306.0,False
