news_outlet,provenance,query_keywords,creation_date,last_modified,crawl_date,author_person,author_organization,news_keywords,content_title,content_description,content_body
ntv,https://www.n-tv.de/politik/EU-schliesst-raschen-Beitritt-der-Ukraine-aus-article23187864.html,"ns, us, familie, eu-beitritt, regierung, schi, usa, ukraine, ss, sp, krieg, olaf scholz, europäische union",11.03.2022,11.03.2022,20.10.2024,,"ntv.de, lve/dpa","Politik, EU, EU-Kommission, EU-Politiker, Ukraine, Ukraine-Konflikt, Angriff auf die Ukraine, Wolodymyr Selenskyj",EU schließt raschen Beitritt der Ukraine aus,"Die Regierungschefs der EU-Mitgliedsstaaten lehnen die Bitte des ukrainischen Präsidenten Selenskyj ab, sein Land möglichst schnell in die EU aufzunehmen. Stattdessen prüft die EU-Kommission nun den entsprechenden Antrag. Bis zu einer endgültigen Entscheidung können noch viele Jahre vergehen.",
ntv,https://www.n-tv.de/wirtschaft/Die-gefaehrliche-Abhaengigkeit-von-russischem-Diesel-article23184267.html,"ns, us, europa, sp, rna, politik, schi, usa, ukraine, ss, spo",10.03.2022,10.03.2022,20.10.2024,Max Borowski,ntv.de,"Wirtschaft, Diesel, Benzinpreis, Ölpreis, Russland, Angriff auf die Ukraine",Die gefährliche Abhängigkeit von russischem Diesel,"Nicht nur Rohöl, den Rohstoff für die Treibstoffproduktion in hiesigen Raffinerien, beziehen wir aus Russland. Ein Bericht des Instituts der deutschen Wirtschaft zeigt, wie viel Diesel Deutschland und andere europäische Länder ebenfalls von dort importieren. An den Tankstellen ist bereits zu beobachten, wie problematisch das ist. ",
ntv,https://www.n-tv.de/politik/Toedlicher-Massenangriff-der-Hamas-trifft-Israel-hart-article24447350.html,"ns, us, terror, nahost, rna, regierung, schi, waffenruhe, hamas, islamisch, ss, rki, demo, leiche, israel, sp, krieg, annalena baerbock",07.10.2023,10.10.2023,20.10.2024,,"ntv.de, kst/rts/AFP/dpa","Politik, Hamas, Israel, Kriege und Konflikte, Israel-Krieg",Tödlicher Massenangriff der Hamas trifft Israel hart,"Mit einem massiven Angriff vom Gazastreifen aus überrascht die Hamas Israels Verteidigung. Es gibt laut Medienberichten mindestens 200 Todesopfer auf israelischer Seite. Mehr als 1000 Menschen werden verletzt. Israels Armee fliegt Gegenangriffe auf Gaza, wo laut dortigen Behörden fast 200 Menschen sterben.",
ntv,https://www.n-tv.de/politik/Schwere-Luftangriffe-auf-Gaza-Israel-schlaegt-zurueck-article24447485.html,"ns, us, rna, politik, regierung, usa, ukraine, hamas, ss, linke, israel, sp, fdp, krieg",07.10.2023,10.10.2023,20.10.2024,,"ntv.de, rog/dpa","Politik, Kriege und Konflikte, Luftangriffe, Gazastreifen, Gaza, Palästinenser, Palästina, Israel, Israel-Krieg",Schwere Luftangriffe auf Gaza - Israel schlägt zurück,"Israel reagiert auf den Großangriff durch die Hamas mit massiven Luftschlägen, bei denen laut Angaben aus dem Gazastreifen Hunderte Menschen getötet und verletzt werden. Unterstützung kommt derweil von mehreren internationalen Partnern, die auf Israels Recht zur Selbstverteidigung verweisen.",
ntv,https://www.n-tv.de/politik/Fuenf-Deutsche-sind-noch-in-der-Gewalt-der-Hamas-article24455358.html,"ns, us, terror, politik, familie, schi, hamas, ss, israel, sp, annalena baerbock",10.10.2023,11.10.2023,20.10.2024,,"ntv.de, ses/dpa","Politik, Israel, Israel-Krieg, Kriege und Konflikte, Hamas",Fünf Deutsche sind noch in der Gewalt der Hamas,"Bei ihrem Großangriff auf Israel entführt die Hamas auch deutsche Staatsbürger. Einem Bericht zufolge gibt es erstmals Zahlen über das Ausmaß: Demnach sollen sich mindestens fünf Deutsche in der Gewalt der Terroristen befinden, eine 22-Jährige sei bereits ermordet worden.",
ntv,https://www.n-tv.de/politik/Russen-dringen-in-Ostteil-von-Torezk-ein-article25275934.html,"ns, us, ukraine, ss, sp, krieg",08.10.2024,08.10.2024,20.10.2024,,"ntv.de, ghö/rts","Politik, Russland, Angriff auf die Ukraine, Kriege und Konflikte, Donbass",Russen dringen in Ostteil von Torezk ein,"Vor wenigen Tagen fällt Wuhledar in die Hände der Russen, nun könnte die Frontstadt Torezk das gleiche Schicksal ereilen. Russische Streitkräfte dringen in den Ostteil der Stadt ein. ""Es wird buchstäblich um jeden Hauseingang gekämpft"", heißt es von ukrainischer Seite. Für die Nachschubrouten der Armee verhieße ein Fall der Stadt nichts Gutes.",
ntv,https://www.n-tv.de/politik/EU-streitet-ueber-Palaestinenserhilfen-article24452472.html,"ns, us, terror, rna, familie, rechtsstaatlichkeit, schi, usa, regierung, hamas, ss, leiche, demo, israel, sp, vereinte nationen",10.10.2023,10.10.2023,20.10.2024,,"ntv.de, ino/dpa","Politik, EU-Kommission, Palästinensergebiete, Palästinenser, Terroranschläge, Israel-Krieg, Hamas",EU streitet über Palästinenserhilfen,600 Millionen Euro sind im vergangenen Jahr aus der EU an Projekte in den Palästinensergebieten geflossen. Nach dem Terrorangriff der Hamas stehen die Zahlungen der EU-Kommission auf dem Prüfstand. Einigkeit gibt es bei dem Thema offenbar nicht.,
ntv,https://www.n-tv.de/sport/fussball/Tuchel-ringt-bei-Fragen-zum-Krieg-um-Fassung-article23167159.html,"ns, us, rna, politik, ukraine, ss, sp, krieg",02.03.2022,02.03.2022,20.10.2024,,"ntv.de, ara","Fußball, Thomas Tuchel, Angriff auf die Ukraine, FC Chelsea, Roman Abramowitsch, Fußball",Tuchel ringt bei Fragen zum Krieg um Fassung,"Statt zum Fußball bekommt Thomas Tuchel bei einer Pressekonferenz fast nur Fragen zum Krieg in der Ukraine gestellt. Der Trainer des FC Chelsea soll auch die Situation um Klub-Besitzer Roman Abramowitsch erklären. Der Deutsche fühlt sich sichtlich unwohl, schließlich bricht es emotional aus ihm heraus.",
ntv,https://www.n-tv.de/politik/Israel-und-Ukraine-Fuenf-Dinge-die-jetzt-zu-tun-sind-article24453409.html,"ns, grenzen, europa, us, terror, sp, amerika, politik, regierung, schi, usa, ukraine, hamas, ss, israel, frankreich, spo, krieg",10.10.2023,10.10.2023,20.10.2024,Ein Gastbeitrag von Nico Lange und Carlo Masala,ntv.de,"Politik, Israel, Ukraine, Fünf, Dinge","Fünf Dinge, die jetzt zu tun sind","Wir brauchen endlich die innere Zeitenwende, schreiben die Sicherheitsexperten Masala und Lange. Nötig seien unter anderem mehr Tempo, bessere Absprachen in Europa und ein Hochfahren der Verteidigungsindustrie.",
ntv,https://www.n-tv.de/politik/Totalblockade-verschaerft-Not-im-Gazastreifen-massiv-article24454568.html,"ns, us, terror, rna, schi, usa, hamas, ss, israel, sp",10.10.2023,10.10.2023,20.10.2024,,"ntv.de, tno/dpa","Politik, Palästinensergebiete, Palästina, Palästinenser, Gazastreifen",Totalblockade verschärft Not im Gazastreifen massiv,"Der Gazastreifen ist eines der am dichtesten besiedelten Gebiete der Welt. Die Bevölkerung ist extrem jung, fast die Hälfte der Bewohner ist unter 18. Der Gazastreifen leidet unter vielen Infrastruktur-Problemen. Die angekündigte Totalblockade durch Israel wird die Lage deutlich verschärfen.",
ntv,https://www.n-tv.de/politik/Scholz-verurteilt-anti-israelische-Jubelfeiern-in-Berlin-article24448855.html,"ns, us, terror, politik, usa, spd, hamas, ss, demo, israel, frankreich, sp, olaf scholz",08.10.2023,08.10.2023,20.10.2024,,"ntv.de, jog/dpa/rts","Politik, Israel, Terrorismus, Hamas, Gazastreifen, Olaf Scholz",Scholz verurteilt anti-israelische Jubelfeiern in Berlin,"In Berlin-Neukölln versammeln sich am Abend der Überraschungsangriffe der Hamas auf Israel mehrere Dutzend Menschen, um die Attacken zu feiern. Kanzler Scholz reagiert empört und versichert den Schutz von Juden in Deutschland. Israel spricht der Regierungschef die volle Solidarität aus.",
ntv,https://www.n-tv.de/sport/fussball/Moeglicher-Flick-Nachfolger-Kuntz-wohl-in-der-Tuerkei-entlassen-article24402705.html,"ns, us, europa, sp, regierung, ss, rki, spo",17.09.2023,17.09.2023,20.10.2024,,"ntv.de, sue/dpa","Fußball, Stefan Kuntz, Fußball-Nationalmannschaft, Hansi Flick",Möglicher Flick-Nachfolger Kuntz wohl in der Türkei entlassen,Stefan Kuntz ist übereinstimmenden Medienberichte zufolge nicht länger Fußball-Nationaltrainer der Türkei. Der Verband hat den Coach von seinen Aufgaben entbunden - er wäre nun frei für den Bundestrainer-Job. Eine offizielle Bestätigung steht noch aus. ,
ntv,https://www.n-tv.de/sport/fussball/DFB-Schmerzgrenze-koennte-Nagelsmann-verprellen-article24403939.html,"ns, us, sp, rna, ss, spo",18.09.2023,18.09.2023,20.10.2024,,"ntv.de, ara/sport.de","Fußball, Fußball, DFB, Fußball-Nationalmannschaft, Hansi Flick, Julian Nagelsmann",DFB-Schmerzgrenze könnte Nagelsmann verprellen,"Julian Nagelsmann ist für viele die Wunschlösung als neuer Fußball-Bundestrainer. Doch dafür müsste der 36-Jährige, der immer noch beim FC Bayern angestellt ist, auf viel Geld verzichten. Möglicherweise muss doch eine Alternative her.",
ntv,https://www.n-tv.de/politik/Zur-sozialen-Gerechtigkeit-gehoert-auch-der-Respekt-vor-Belastungsgrenzen-article23806236.html,"europa, rna, photovoltaik, inflation, cdu, corona, ns, us, usa, spd, christ, demo, elektromobilität, csu, fdp, klimaschutz, amerika, politik, schi, ss, linke, pandemie, klima, grenzen, bruttoinlandsprodukt, regierung, ukraine, sp, krieg, bundestagswahl, olaf scholz, christian lindner, soziale gerechtigkeit, robert habeck",26.12.2022,26.12.2022,20.10.2024,,ntv.de,"Politik, Interviews, Christian Lindner, Robert Habeck, Ampelkoalition, Energiekrise, Angriff auf die Ukraine, Marie-Agnes Strack-Zimmermann, Ukraine, Bundeswehr, Staatsverschuldung","""Zur sozialen Gerechtigkeit gehört auch der Respekt vor Belastungsgrenzen""","Bundesfinanzminister Lindner sieht sich und Wirtschaftsminister Habeck nicht als Gegenspieler. ""Der Eindruck täuscht"", sagt er ntv.de. Im Interview spricht er zudem über die Sondervermögen der Bundesregierung, Waffenlieferungen an die Ukraine und 2025.",
ntv,https://www.n-tv.de/leute/Podcast-Ditt-Datt-Dittrich-Schroeder-Kim-sieht-Gerhards-Wuerde-verletzt-article23179086.html,"ns, us, sp, rna, politik, regierung, ukraine, spd, ss, linke, demo, spo, krieg",08.03.2022,09.03.2022,20.10.2024,Verena Maria Dittrich,ntv.de,"Unterhaltung, Gerhard Schröder, Angriff auf die Ukraine, Soziale Netzwerke, Russland, Wladimir Putin, SPD",Schröder-Kim sieht Gerhards Würde verletzt,"Die Kritik an Gerhard Schröder reißt nicht ab. Seine Frau So-yeon Schröder-Kim verteidigt ihren Mann vehement. So möchte sie sogar prüfen lassen, ob ein Text, in dem es um die Würde des Altkanzlers geht, gegen Artikel 1 des deutschen Grundgesetzes verstößt.",
ntv,https://www.n-tv.de/mediathek/audio/Aquaponik-Landwirtschaft-der-Zukunft-article21624500.html,"ns, us, sp, usa, ss, spo",09.03.2020,25.03.2020,20.10.2024,,"ntv.de, jwa","Landwirtschaft, Ökologische Landwirtschaft, Fischfang, Gemüse, Start-ups",Aquaponik - Landwirtschaft der Zukunft?,Aquaponik verbindet Fischzucht und Gemüseanbau in einem geschlossenen Kreislaufsystem miteinander. Das Prinzip ist ressourcenschonend und platzsparend und es ermöglicht Farmen in der Stadt. Ist das die Landwirtschaft der Zukunft? ,
ntv,https://www.n-tv.de/sport/fussball/Politik-und-Fussball-feiern-Fortschritt-Fans-ueben-Kritik-article25300696.html,"ns, us, sp, politik, usa, schi, ss, spo",18.10.2024,19.10.2024,20.10.2024,,"ntv.de, Manuel Schwarz und Magdalena Henkel, dpa","Fußball, DFB, Fußball, DFL, Polizei, Politik, Fußball-Bundesliga",Politik und Fußball feiern Fortschritt - Fans üben Kritik,"Fußballfans sind alle Verbrecher? Nein, selbst Bayerns Innenminister Herrmann muss konstatieren, dass der Fußball kein Gewaltproblem hat. Dennoch ergreifen Politik und Verbände schärfere Maßnahmen. Die Fan-Vereinigungen verurteilen diese als populistisch.",
ntv,https://www.n-tv.de/wissen/Gefahr-durch-resistente-Bakterien-nimmt-zu-article22175018.html,"ns, us, rna, politik, schi, ss, leiche, pandemie, corona",18.11.2020,25.01.2021,20.10.2024,Daniela Halm,ntv.de,"Bildung, Bakterien, Infektionskrankheiten, Multiresistente Keime",Gefahr durch resistente Bakterien nimmt zu,"Weltweit werden alle Kräfte gebündelt, um die Covid-19-Pandemie zu beenden. Doch es gibt noch eine andere globale Bedrohung: Infektionen mit resistenten Bakterien nehmen zu. Jedes Jahr sterben weltweit 700.000 Menschen, Tendenz steigend. Covid-19 verschlimmert die Situation noch.",
ntv,https://www.n-tv.de/politik/SPD-Spitze-erhoeht-Druck-auf-Schroeder-article23184435.html,"ns, us, regierung, ukraine, spd, ss, demo, sp, krieg, olaf scholz, saskia esken, norbert walter-borjans",09.03.2022,09.03.2022,20.10.2024,,"ntv.de, smu/dpa","Politik, Gerhard Schröder, SPD, Saskia Esken, Lars Klingbeil, Wladimir Putin, Angriff auf die Ukraine, Olaf Scholz, Andrea Nahles, Martin Schulz",SPD-Spitze erhöht Druck auf Schröder,"Die Invasion Russlands in die Ukraine erfordert eine klare Distanzierung von Putin. Das fordern die beiden SPD-Chefs gemeinsam mit acht früheren Parteivorsitzenden von Gerhard Schröder. Er entscheide darüber, ""ob Du auch zukünftig ein geachteter Sozialdemokrat bleiben willst"".",
ntv,https://www.n-tv.de/wirtschaft/Kohle-Comeback-macht-CO-Einsparungen-zunichte-article23820749.html,"ns, us, klimaschutz, energiewende, regierung, schi, klimaziel, ss, klima, windkraft, sp, windenergie, corona, erneuerbare energien, robert habeck",04.01.2023,04.01.2023,20.10.2024,,"ntv.de, jog/rts/dpa","Wirtschaft, Klimapolitik, Klimaschutz, Kohleausstieg, Erneuerbare Energien, Offshore-Windkraft, Deutschland, Energiepolitik",Kohle-Comeback macht CO₂-Einsparungen zunichte,Der Ausbau der erneuerbaren Energien geht einer neuen Studie zufolge voran - für die selbst gesteckten Klimaziele der Ampel-Regierung jedoch noch viel zu langsam. Auch gehen die CO₂-Emission nicht zurück. Grund ist das kurzfristige Wiederhochfahren der Kohleverstromung in der Energiekrise.,
ntv,https://www.n-tv.de/sport/fussball/Beim-DFB-wackelt-die-zweite-Bundestrainer-Position-article24404343.html,"ns, us, europa, sp, familie, schi, usa, ss, frankreich, spo, klima",18.09.2023,18.09.2023,20.10.2024,Anja Rau,ntv.de,"Fußball, Martina Voss-Tecklenburg, DFB, DFB-Frauen, Fußball, Frauenfußball, Fußball-WM der Frauen 2023",Beim DFB wackelt die zweite Bundestrainer-Position,"Muss der Deutsche Fußball-Bund gleich zwei neue Bundestrainer einstellen? Möglich ist, dass nach Hansi Flick auch Martina Voss-Tecklenburg ihren Posten räumen muss. Der derzeit erkrankten Trainerin fehlt es nach dem WM-Debakel von Australien offenbar an Rückendeckung. ",
ntv,https://www.n-tv.de/politik/Hamas-Attacke-erhaelt-Beifall-von-Israels-Feinden-article24447286.html,"ns, us, terror, politik, schi, usa, muslimisch, islamisch, muslim, hamas, ss, israel, sp, krieg",07.10.2023,10.10.2023,20.10.2024,,"ntv.de, kst/AFP/dpa","Politik, Israel, Iran, Hisbollah, Hamas, Naher Osten, Kriege und Konflikte, Gaza, Gazastreifen, Israel-Krieg",Hamas-Attacke erhält Beifall von Israels Feinden,"Der Iran und die libanesische Hisbollah-Miliz äußern offen ihre Unterstützung für die Angriffe der Hamas auf Israel: Von einem ""Wendepunkt des Widerstands"" gegen Israel ist in Teheran die Rede. Der israelische Botschafter in Deutschland wirft dem Iran sogar vor, hinter den Angriffen zu stecken.",
ntv,https://www.n-tv.de/politik/Was-verbirgt-sich-hinter-der-Hamas-article24446924.html,"ns, us, terror, regierung, schi, hamas, islamisch, muslim, ss, demo, israel, krieg",07.10.2023,07.10.2023,20.10.2024,,"ntv.de, jog/rts","Politik, Hamas, Israel, Palästinensergebiete",Was verbirgt sich hinter der Hamas?,"Die radikalislamische Hamas beherrscht den Gazastreifen und unterhält dort ein breites soziales Netz. Vom Westen als Terrorgruppe eingestuft, sieht sich die Organisation selbst als legitime Kämpfertruppe für die Errichtung eines islamischen Staats. Ein kurzer Überblick.",
ntv,https://www.n-tv.de/politik/Neun-US-Amerikaner-in-Israel-getoetet-article24451558.html,"ns, us, terror, schi, usa, hamas, islamisch, ss, israel, sp",09.10.2023,10.10.2023,20.10.2024,,"ntv.de, spl/AFP/dpa","Politik, Israel, Israel-Krieg, Palästinensergebiete, Palästina, Palästinenser, Hamas, Kriege und Konflikte, USA, Frankreich, Großbritannien",Neun US-Amerikaner in Israel getötet,"Bei dem brutalen Angriff der Hamas auf Israel werden Hunderte Menschen ermordet und Dutzende in den Gaza-Streifen verschleppt. Viele Botschaften versuchen herauszufinden, wie es um ihre Staatsbürger steht. Die USA und Frankreich melden nun erstmals Opferzahlen.",
ntv,https://www.n-tv.de/politik/13-000-UN-Mitarbeiter-harren-noch-im-Gazastreifen-aus-article24452363.html,"ns, us, rna, familie, schi, usa, hamas, ss, israel, sp, annalena baerbock, vereinte nationen",09.10.2023,09.10.2023,20.10.2024,,"ntv.de, rog/dpa","Politik, Israel-Krieg, Israel, Vereinte Nationen, Palästina, Palästinensergebiete",13.000 UN-Mitarbeiter harren noch im Gazastreifen aus,"Im Gazastreifen suchen auch viele UN-Mitarbeiter Schutz vor Luftschlägen der Israelis. Verlassen können sie das Gebiet anscheinend nicht. Zehntausende Menschen sind derweil in Notunterkünften untergebracht. Gehofft wird, dass der Westen die finanzielle Unterstützung nicht einstellt.",
ntv,https://www.n-tv.de/politik/Baerbock-haelt-an-humanitaerer-Hilfe-fuer-Palaestinenser-fest-article24452210.html,"ns, us, terror, politik, schi, usa, ss, israel, sp, annalena baerbock, vereinte nationen",09.10.2023,10.10.2023,20.10.2024,,"ntv.de, spl","Politik, Israel, Israel-Krieg, Palästinensergebiete, Palästinenser, Palästina, Annalena Baerbock, Auswärtiges Amt, Diplomatie, Bündnis 90/Die Grünen, Reaktionen und Statements",Baerbock hält an humanitärer Hilfe für Palästinenser fest,"Nachdem die islamistische Hamas einen Großangriff auf Israel gestartet hat, stoppt Deutschland Gelder für Entwicklungshilfe für die Palästinenser. Das gelte jedoch nicht für humanitäre Hilfe, sagt Außenministerin Baerbock. Diese Zahlungen jetzt auszusetzen, wäre ""fatal"".",
ntv,https://www.n-tv.de/politik/Die-Geiseln-sind-nicht-verhandelbar-die-werden-befreit-oder-sterben-article24450853.html,"ns, us, terror, rna, sp, schi, hamas, islamisch, ss, israel, spo, krieg",09.10.2023,10.10.2023,20.10.2024,,ntv.de,"Politik, Israel, Israel-Krieg, Hamas, Interviews","""Die Geiseln sind nicht verhandelbar - die werden befreit oder sterben""","Mit einem ebenso brutalen wie überraschenden Angriff attackiert die radikalislamische Hamas seit Samstag Israel. Im Interview mit ntv.de spricht Terror-Experte Peter Neumann vom King's College in London über die Brutalität der Organisation, ihre Ziele und die Gefahren einer israelischen Bodenoffensive gegen die Hamas.",
ntv,https://www.n-tv.de/panorama/Venedig-wird-von-Korruptionsskandal-erschuettert-article25095677.html,"ns, us, korruptionsaffäre, rna, usa, schi, ss, sp",17.07.2024,17.07.2024,20.10.2024,Andrea Affaticati,ntv.de,"International, Italien, Korruption, Venedig",Venedig wird von Korruptionsskandal erschüttert,"Große Aufregung in Venedig: Ermittlungen der Finanzpolizei schüren den Verdacht, dass Mitarbeiter der Stadt von Unternehmen Zehntausende Euro bekamen und dafür in deren Sinne handelten. Unter den Verdächtigen ist auch Bürgermeister Luigi Brugnaro. Einer seiner engsten Mitarbeiter sitzt in U-Haft.",
ntv,https://www.n-tv.de/politik/23-21-Produktion-von-Garpiya-Drohnen-USA-verhaengen-Sanktionen-gegen-russische-und-chinesische-Firmen--article25298604.html,"europa, terror, rna, asien, rki, frankreich, spo, ns, us, usa, demo, amerika, politik, schi, ss, leiche, israel, syrien, regierung, ukraine, evp, sp, krieg, olaf scholz, vereinte nationen",17.10.2024,18.10.2024,20.10.2024,,"ntv.de, gut/ghö/ino/dpa/AP/rts/AFP","Politik, Ukraine-Konflikt, Ukraine, Militär, Militäreinsätze, Russland, Nato, Cyberwar, Angriff auf die Ukraine, Wolodymyr Selenskyj",+++ 23:21 Produktion von Garpiya-Drohnen: USA verhängen Sanktionen gegen russische und chinesische Firmen +++,Ukraine-Krieg im Liveticker,
